estacion,zona,timestamp,NO2,O3,PM10,PM2.5
Barrio del Pilar,1,2017-12-04 03:00:00,71,1,NA,NA
Barrio del Pilar,1,2017-12-04 04:00:00,60,1,NA,NA
Barrio del Pilar,1,2017-12-04 05:00:00,53,1,NA,NA
Barrio del Pilar,1,2017-12-04 06:00:00,62,1,NA,NA
Barrio del Pilar,1,2017-12-04 07:00:00,83,1,NA,NA
Barrio del Pilar,1,2017-12-04 08:00:00,142,1,NA,NA
Barrio del Pilar,1,2017-12-04 09:00:00,154,2,NA,NA
Barrio del Pilar,1,2017-12-04 10:00:00,80,8,NA,NA
Barrio del Pilar,1,2017-12-04 11:00:00,56,19,NA,NA
Barrio del Pilar,1,2017-12-04 12:00:00,37,35,NA,NA
Barrio del Pilar,1,2017-12-04 13:00:00,32,44,NA,NA
Barrio del Pilar,1,2017-12-04 14:00:00,31,NA,NA,NA
Barrio del Pilar,1,2017-12-04 15:00:00,33,50,NA,NA
Barrio del Pilar,1,2017-12-04 16:00:00,36,43,NA,NA
Barrio del Pilar,1,2017-12-04 17:00:00,57,25,NA,NA
Barrio del Pilar,1,2017-12-04 18:00:00,85,4,NA,NA
Barrio del Pilar,1,2017-12-04 19:00:00,109,1,NA,NA
Barrio del Pilar,1,2017-12-04 20:00:00,114,1,NA,NA
Barrio del Pilar,1,2017-12-04 21:00:00,88,1,NA,NA
Barrio del Pilar,1,2017-12-04 22:00:00,88,1,NA,NA
Barrio del Pilar,1,2017-12-04 23:00:00,75,4,NA,NA
Barrio del Pilar,1,2017-12-05 00:00:00,52,15,NA,NA
Barrio del Pilar,1,2017-12-05 01:00:00,36,25,NA,NA
Barrio del Pilar,1,2017-12-05 02:00:00,36,22,NA,NA
Barrio del Pilar,1,2017-12-05 03:00:00,39,20,NA,NA
Barrio del Pilar,1,2017-12-05 04:00:00,45,15,NA,NA
Barrio del Pilar,1,2017-12-05 05:00:00,37,20,NA,NA
Barrio del Pilar,1,2017-12-05 06:00:00,54,6,NA,NA
Barrio del Pilar,1,2017-12-05 07:00:00,65,1,NA,NA
Barrio del Pilar,1,2017-12-05 08:00:00,71,1,NA,NA
Barrio del Pilar,1,2017-12-05 09:00:00,78,3,NA,NA
Barrio del Pilar,1,2017-12-05 10:00:00,65,11,NA,NA
Barrio del Pilar,1,2017-12-05 11:00:00,61,17,NA,NA
Barrio del Pilar,1,2017-12-05 12:00:00,70,18,NA,NA
Barrio del Pilar,1,2017-12-05 13:00:00,65,25,NA,NA
Barrio del Pilar,1,2017-12-05 14:00:00,79,20,NA,NA
Barrio del Pilar,1,2017-12-05 15:00:00,93,10,NA,NA
Barrio del Pilar,1,2017-12-05 16:00:00,99,5,NA,NA
Barrio del Pilar,1,2017-12-05 17:00:00,103,2,NA,NA
Barrio del Pilar,1,2017-12-05 18:00:00,142,1,NA,NA
Barrio del Pilar,1,2017-12-05 19:00:00,197,2,NA,NA
Barrio del Pilar,1,2017-12-05 20:00:00,235,2,NA,NA
Barrio del Pilar,1,2017-12-05 21:00:00,305,2,NA,NA
Barrio del Pilar,1,2017-12-05 22:00:00,263,1,NA,NA
Barrio del Pilar,1,2017-12-05 23:00:00,191,1,NA,NA
Barrio del Pilar,1,2017-12-06 00:00:00,156,1,NA,NA
Barrio del Pilar,1,2017-12-06 01:00:00,102,1,NA,NA
Barrio del Pilar,1,2017-12-06 02:00:00,51,9,NA,NA
Barrio del Pilar,1,2017-12-06 03:00:00,39,17,NA,NA
Barrio del Pilar,1,2017-12-06 04:00:00,54,6,NA,NA
Barrio del Pilar,1,2017-12-06 05:00:00,48,11,NA,NA
Barrio del Pilar,1,2017-12-06 06:00:00,60,4,NA,NA
Barrio del Pilar,1,2017-12-06 07:00:00,55,9,NA,NA
Barrio del Pilar,1,2017-12-06 08:00:00,67,2,NA,NA
Barrio del Pilar,1,2017-12-06 09:00:00,58,11,NA,NA
Barrio del Pilar,1,2017-12-06 10:00:00,46,24,NA,NA
Barrio del Pilar,1,2017-12-06 11:00:00,47,27,NA,NA
Barrio del Pilar,1,2017-12-06 12:00:00,54,31,NA,NA
Barrio del Pilar,1,2017-12-06 13:00:00,66,22,NA,NA
Barrio del Pilar,1,2017-12-06 14:00:00,85,16,NA,NA
Barrio del Pilar,1,2017-12-06 15:00:00,93,13,NA,NA
Barrio del Pilar,1,2017-12-06 16:00:00,96,8,NA,NA
Barrio del Pilar,1,2017-12-06 17:00:00,98,2,NA,NA
Barrio del Pilar,1,2017-12-06 18:00:00,124,1,NA,NA
Barrio del Pilar,1,2017-12-06 19:00:00,148,1,NA,NA
Barrio del Pilar,1,2017-12-06 20:00:00,189,1,NA,NA
Barrio del Pilar,1,2017-12-06 21:00:00,212,1,NA,NA
Barrio del Pilar,1,2017-12-06 22:00:00,203,1,NA,NA
Barrio del Pilar,1,2017-12-06 23:00:00,142,1,NA,NA
Barrio del Pilar,1,2017-12-07 00:00:00,110,1,NA,NA
Barrio del Pilar,1,2017-12-07 01:00:00,82,1,NA,NA
Barrio del Pilar,1,2017-12-07 02:00:00,43,11,NA,NA
Barrio del Pilar,1,2017-12-07 03:00:00,52,6,NA,NA
Barrio del Pilar,1,2017-12-07 04:00:00,57,3,NA,NA
Barrio del Pilar,1,2017-12-07 05:00:00,59,2,NA,NA
Barrio del Pilar,1,2017-12-07 06:00:00,67,1,NA,NA
Barrio del Pilar,1,2017-12-07 07:00:00,80,1,NA,NA
Barrio del Pilar,1,2017-12-07 08:00:00,104,1,NA,NA
Barrio del Pilar,1,2017-12-07 09:00:00,135,1,NA,NA
Barrio del Pilar,1,2017-12-07 10:00:00,90,2,NA,NA
Barrio del Pilar,1,2017-12-07 11:00:00,72,7,NA,NA
Barrio del Pilar,1,2017-12-07 12:00:00,61,17,NA,NA
Barrio del Pilar,1,2017-12-07 13:00:00,84,13,NA,NA
Barrio del Pilar,1,2017-12-07 14:00:00,111,7,NA,NA
Barrio del Pilar,1,2017-12-07 15:00:00,77,19,NA,NA
Barrio del Pilar,1,2017-12-07 16:00:00,87,11,NA,NA
Barrio del Pilar,1,2017-12-07 17:00:00,99,2,NA,NA
Barrio del Pilar,1,2017-12-07 18:00:00,109,1,NA,NA
Barrio del Pilar,1,2017-12-07 19:00:00,133,1,NA,NA
Barrio del Pilar,1,2017-12-07 20:00:00,145,1,NA,NA
Barrio del Pilar,1,2017-12-07 21:00:00,135,1,NA,NA
Barrio del Pilar,1,2017-12-07 22:00:00,140,1,NA,NA
Barrio del Pilar,1,2017-12-07 23:00:00,135,1,NA,NA
Barrio del Pilar,1,2017-12-08 00:00:00,125,1,NA,NA
Barrio del Pilar,1,2017-12-08 01:00:00,101,1,NA,NA
Barrio del Pilar,1,2017-12-08 02:00:00,100,1,NA,NA
Barrio del Pilar,1,2017-12-08 03:00:00,88,1,NA,NA
Barrio del Pilar,1,2017-12-08 04:00:00,90,1,NA,NA
Barrio del Pilar,1,2017-12-08 05:00:00,84,1,NA,NA
Barrio del Pilar,1,2017-12-08 06:00:00,79,1,NA,NA
Barrio del Pilar,1,2017-12-08 07:00:00,77,1,NA,NA
Barrio del Pilar,1,2017-12-08 08:00:00,76,1,NA,NA
Barrio del Pilar,1,2017-12-08 09:00:00,87,1,NA,NA
Barrio del Pilar,1,2017-12-08 10:00:00,81,1,NA,NA
Barrio del Pilar,1,2017-12-08 11:00:00,81,3,NA,NA
Barrio del Pilar,1,2017-12-08 12:00:00,81,4,NA,NA
Barrio del Pilar,1,2017-12-08 13:00:00,76,5,NA,NA
Barrio del Pilar,1,2017-12-08 14:00:00,69,9,NA,NA
Barrio del Pilar,1,2017-12-08 15:00:00,64,13,NA,NA
Barrio del Pilar,1,2017-12-08 16:00:00,81,6,NA,NA
Barrio del Pilar,1,2017-12-08 17:00:00,87,1,NA,NA
Barrio del Pilar,1,2017-12-08 18:00:00,79,3,NA,NA
Barrio del Pilar,1,2017-12-08 19:00:00,76,2,NA,NA
Barrio del Pilar,1,2017-12-08 20:00:00,81,1,NA,NA
Barrio del Pilar,1,2017-12-08 21:00:00,100,1,NA,NA
Barrio del Pilar,1,2017-12-08 22:00:00,103,1,NA,NA
Barrio del Pilar,1,2017-12-08 23:00:00,87,1,NA,NA
Barrio del Pilar,1,2017-12-09 00:00:00,80,1,NA,NA
Barrio del Pilar,1,2017-12-09 01:00:00,81,1,NA,NA
Barrio del Pilar,1,2017-12-09 02:00:00,71,1,NA,NA
Barrio del Pilar,1,2017-12-09 03:00:00,62,1,NA,NA
Barrio del Pilar,1,2017-12-09 04:00:00,55,1,NA,NA
Barrio del Pilar,1,2017-12-09 05:00:00,56,1,NA,NA
Barrio del Pilar,1,2017-12-09 06:00:00,55,1,NA,NA
Barrio del Pilar,1,2017-12-09 07:00:00,55,1,NA,NA
Barrio del Pilar,1,2017-12-09 08:00:00,53,1,NA,NA
Barrio del Pilar,1,2017-12-09 09:00:00,66,1,NA,NA
Barrio del Pilar,1,2017-12-09 10:00:00,81,1,NA,NA
Barrio del Pilar,1,2017-12-09 11:00:00,80,4,NA,NA
Barrio del Pilar,1,2017-12-09 12:00:00,62,8,NA,NA
Barrio del Pilar,1,2017-12-09 13:00:00,27,34,NA,NA
Barrio del Pilar,1,2017-12-09 14:00:00,40,27,NA,NA
Barrio del Pilar,1,2017-12-09 15:00:00,37,26,NA,NA
Barrio del Pilar,1,2017-12-09 16:00:00,28,33,NA,NA
Barrio del Pilar,1,2017-12-09 17:00:00,47,18,NA,NA
Barrio del Pilar,1,2017-12-09 18:00:00,45,20,NA,NA
Barrio del Pilar,1,2017-12-09 19:00:00,48,15,NA,NA
Barrio del Pilar,1,2017-12-09 20:00:00,52,13,NA,NA
Barrio del Pilar,1,2017-12-09 21:00:00,51,17,NA,NA
Barrio del Pilar,1,2017-12-09 22:00:00,33,35,NA,NA
Barrio del Pilar,1,2017-12-09 23:00:00,27,40,NA,NA
Barrio del Pilar,1,2017-12-10 00:00:00,16,48,NA,NA
Barrio del Pilar,1,2017-12-10 01:00:00,27,29,NA,NA
Barrio del Pilar,1,2017-12-10 02:00:00,26,27,NA,NA
Barrio del Pilar,1,2017-12-10 03:00:00,17,40,NA,NA
Barrio del Pilar,1,2017-12-10 04:00:00,12,44,NA,NA
Barrio del Pilar,1,2017-12-10 05:00:00,11,40,NA,NA
Barrio del Pilar,1,2017-12-10 06:00:00,11,38,NA,NA
Barrio del Pilar,1,2017-12-10 07:00:00,12,38,NA,NA
Barrio del Pilar,1,2017-12-10 08:00:00,11,42,NA,NA
Barrio del Pilar,1,2017-12-10 09:00:00,14,43,NA,NA
Barrio del Pilar,1,2017-12-10 10:00:00,15,47,NA,NA
Barrio del Pilar,1,2017-12-10 11:00:00,20,45,NA,NA
Barrio del Pilar,1,2017-12-10 12:00:00,19,48,NA,NA
Barrio del Pilar,1,2017-12-10 13:00:00,20,50,NA,NA
Barrio del Pilar,1,2017-12-10 14:00:00,25,48,NA,NA
Barrio del Pilar,1,2017-12-10 15:00:00,19,53,NA,NA
Barrio del Pilar,1,2017-12-10 16:00:00,19,53,NA,NA
Barrio del Pilar,1,2017-12-10 17:00:00,21,47,NA,NA
Barrio del Pilar,1,2017-12-10 18:00:00,18,53,NA,NA
Barrio del Pilar,1,2017-12-10 19:00:00,18,53,NA,NA
Barrio del Pilar,1,2017-12-10 20:00:00,18,54,NA,NA
Barrio del Pilar,1,2017-12-10 21:00:00,17,57,NA,NA
Barrio del Pilar,1,2017-12-10 22:00:00,19,52,NA,NA
Barrio del Pilar,1,2017-12-10 23:00:00,12,57,NA,NA
Barrio del Pilar,1,2017-12-11 00:00:00,6,65,NA,NA
Barrio del Pilar,1,2017-12-11 01:00:00,3,67,NA,NA
Barrio del Pilar,1,2017-12-11 02:00:00,3,67,NA,NA
Barrio del Pilar,1,2017-12-11 03:00:00,3,78,NA,NA
Barrio del Pilar,1,2017-12-11 04:00:00,4,82,NA,NA
Barrio del Pilar,1,2017-12-11 05:00:00,6,77,NA,NA
Barrio del Pilar,1,2017-12-11 06:00:00,18,66,NA,NA
Barrio del Pilar,1,2017-12-11 07:00:00,39,53,NA,NA
Barrio del Pilar,1,2017-12-11 08:00:00,55,33,NA,NA
Barrio del Pilar,1,2017-12-11 09:00:00,50,33,NA,NA
Barrio del Pilar,1,2017-12-11 10:00:00,40,36,NA,NA
Barrio del Pilar,1,2017-12-11 11:00:00,38,38,NA,NA
Barrio del Pilar,1,2017-12-11 12:00:00,31,45,NA,NA
Barrio del Pilar,1,2017-12-11 13:00:00,29,47,NA,NA
Barrio del Pilar,1,2017-12-11 14:00:00,33,42,NA,NA
Barrio del Pilar,1,2017-12-11 15:00:00,34,38,NA,NA
Barrio del Pilar,1,2017-12-11 16:00:00,35,39,NA,NA
Barrio del Pilar,1,2017-12-11 17:00:00,44,33,NA,NA
Barrio del Pilar,1,2017-12-11 18:00:00,55,25,NA,NA
Barrio del Pilar,1,2017-12-11 19:00:00,79,10,NA,NA
Barrio del Pilar,1,2017-12-11 20:00:00,68,15,NA,NA
Barrio del Pilar,1,2017-12-11 21:00:00,47,29,NA,NA
Barrio del Pilar,1,2017-12-11 22:00:00,30,39,NA,NA
Barrio del Pilar,1,2017-12-11 23:00:00,32,35,NA,NA
Barrio del Pilar,1,2017-12-12 00:00:00,20,49,NA,NA
Barrio del Pilar,1,2017-12-12 01:00:00,5,65,NA,NA
Barrio del Pilar,1,2017-12-12 02:00:00,7,61,NA,NA
Barrio del Pilar,1,2017-12-12 03:00:00,13,54,NA,NA
Barrio del Pilar,1,2017-12-12 04:00:00,14,49,NA,NA
Barrio del Pilar,1,2017-12-12 05:00:00,33,27,NA,NA
Barrio del Pilar,1,2017-12-12 06:00:00,67,1,NA,NA
Barrio del Pilar,1,2017-12-12 07:00:00,100,1,NA,NA
Barrio del Pilar,1,2017-12-12 08:00:00,122,1,NA,NA
Barrio del Pilar,1,2017-12-12 09:00:00,130,2,NA,NA
Barrio del Pilar,1,2017-12-12 10:00:00,101,7,NA,NA
Barrio del Pilar,1,2017-12-12 11:00:00,64,19,NA,NA
Barrio del Pilar,1,2017-12-12 12:00:00,61,23,NA,NA
Barrio del Pilar,1,2017-12-12 13:00:00,43,37,NA,NA
Barrio del Pilar,1,2017-12-12 14:00:00,39,40,NA,NA
Barrio del Pilar,1,2017-12-12 15:00:00,33,44,NA,NA
Barrio del Pilar,1,2017-12-12 16:00:00,48,30,NA,NA
Barrio del Pilar,1,2017-12-12 17:00:00,60,20,NA,NA
Barrio del Pilar,1,2017-12-12 18:00:00,77,5,NA,NA
Barrio del Pilar,1,2017-12-12 19:00:00,105,1,NA,NA
Barrio del Pilar,1,2017-12-12 20:00:00,105,1,NA,NA
Barrio del Pilar,1,2017-12-12 21:00:00,92,1,NA,NA
Barrio del Pilar,1,2017-12-12 22:00:00,88,1,NA,NA
Barrio del Pilar,1,2017-12-12 23:00:00,98,1,NA,NA
Barrio del Pilar,1,2017-12-13 00:00:00,84,1,NA,NA
Barrio del Pilar,1,2017-12-13 01:00:00,72,1,NA,NA
Barrio del Pilar,1,2017-12-13 02:00:00,63,1,NA,NA
Barrio del Pilar,1,2017-12-13 03:00:00,59,1,NA,NA
Barrio del Pilar,1,2017-12-13 04:00:00,57,1,NA,NA
Barrio del Pilar,1,2017-12-13 05:00:00,46,1,NA,NA
Barrio del Pilar,1,2017-12-13 06:00:00,51,3,NA,NA
Barrio del Pilar,1,2017-12-13 07:00:00,72,1,NA,NA
Barrio del Pilar,1,2017-12-13 08:00:00,109,1,NA,NA
Barrio del Pilar,1,2017-12-13 09:00:00,113,1,NA,NA
Barrio del Pilar,1,2017-12-13 10:00:00,122,1,NA,NA
Barrio del Pilar,1,2017-12-13 11:00:00,92,4,NA,NA
Barrio del Pilar,1,2017-12-13 12:00:00,82,7,NA,NA
Barrio del Pilar,1,2017-12-13 13:00:00,53,22,NA,NA
Barrio del Pilar,1,2017-12-13 14:00:00,44,25,NA,NA
Barrio del Pilar,1,2017-12-13 15:00:00,42,32,NA,NA
Barrio del Pilar,1,2017-12-13 16:00:00,47,27,NA,NA
Barrio del Pilar,1,2017-12-13 17:00:00,56,19,NA,NA
Barrio del Pilar,1,2017-12-13 18:00:00,75,6,NA,NA
Barrio del Pilar,1,2017-12-13 19:00:00,78,3,NA,NA
Barrio del Pilar,1,2017-12-13 20:00:00,80,4,NA,NA
Barrio del Pilar,1,2017-12-13 21:00:00,72,7,NA,NA
Barrio del Pilar,1,2017-12-13 22:00:00,60,12,NA,NA
Barrio del Pilar,1,2017-12-13 23:00:00,53,16,NA,NA
Barrio del Pilar,1,2017-12-14 00:00:00,36,26,NA,NA
Barrio del Pilar,1,2017-12-14 01:00:00,27,30,NA,NA
Barrio del Pilar,1,2017-12-14 02:00:00,19,34,NA,NA
Barrio del Pilar,1,2017-12-14 03:00:00,10,42,NA,NA
Barrio del Pilar,1,2017-12-14 04:00:00,12,41,NA,NA
Barrio del Pilar,1,2017-12-14 05:00:00,13,38,NA,NA
Barrio del Pilar,1,2017-12-14 06:00:00,23,33,NA,NA
Barrio del Pilar,1,2017-12-14 07:00:00,41,19,NA,NA
Barrio del Pilar,1,2017-12-14 08:00:00,60,7,NA,NA
Barrio del Pilar,1,2017-12-14 09:00:00,63,5,NA,NA
Barrio del Pilar,1,2017-12-14 10:00:00,52,12,NA,NA
Barrio del Pilar,1,2017-12-14 11:00:00,38,23,NA,NA
Barrio del Pilar,1,2017-12-14 12:00:00,41,20,NA,NA
Barrio del Pilar,1,2017-12-14 13:00:00,42,21,NA,NA
Barrio del Pilar,1,2017-12-14 14:00:00,37,23,NA,NA
Barrio del Pilar,1,2017-12-14 15:00:00,41,20,NA,NA
Barrio del Pilar,1,2017-12-14 16:00:00,47,16,NA,NA
Barrio del Pilar,1,2017-12-14 17:00:00,53,11,NA,NA
Barrio del Pilar,1,2017-12-14 18:00:00,53,9,NA,NA
Barrio del Pilar,1,2017-12-14 19:00:00,47,12,NA,NA
Barrio del Pilar,1,2017-12-14 20:00:00,42,16,NA,NA
Barrio del Pilar,1,2017-12-14 21:00:00,36,20,NA,NA
Barrio del Pilar,1,2017-12-14 22:00:00,23,28,NA,NA
Barrio del Pilar,1,2017-12-14 23:00:00,15,34,NA,NA
Barrio del Pilar,1,2017-12-15 00:00:00,9,40,NA,NA
Barrio del Pilar,1,2017-12-15 01:00:00,9,40,NA,NA
Barrio del Pilar,1,2017-12-15 02:00:00,8,51,NA,NA
Barrio del Pilar,1,2017-12-15 03:00:00,5,71,NA,NA
Barrio del Pilar,1,2017-12-15 04:00:00,6,73,NA,NA
Barrio del Pilar,1,2017-12-15 05:00:00,7,72,NA,NA
Barrio del Pilar,1,2017-12-15 06:00:00,24,57,NA,NA
Barrio del Pilar,1,2017-12-15 07:00:00,49,36,NA,NA
Barrio del Pilar,1,2017-12-15 08:00:00,62,12,NA,NA
Barrio del Pilar,1,2017-12-15 09:00:00,61,12,NA,NA
Barrio del Pilar,1,2017-12-15 10:00:00,55,15,NA,NA
Barrio del Pilar,1,2017-12-15 11:00:00,54,21,NA,NA
Barrio del Pilar,1,2017-12-15 12:00:00,52,26,NA,NA
Barrio del Pilar,1,2017-12-15 13:00:00,33,51,NA,NA
Barrio del Pilar,1,2017-12-15 14:00:00,34,53,NA,NA
Barrio del Pilar,1,2017-12-15 15:00:00,43,42,NA,NA
Barrio del Pilar,1,2017-12-15 16:00:00,39,47,NA,NA
Barrio del Pilar,1,2017-12-15 17:00:00,56,33,NA,NA
Barrio del Pilar,1,2017-12-15 18:00:00,50,39,NA,NA
Barrio del Pilar,1,2017-12-15 19:00:00,65,26,NA,NA
Barrio del Pilar,1,2017-12-15 20:00:00,67,24,NA,NA
Barrio del Pilar,1,2017-12-15 21:00:00,47,37,NA,NA
Barrio del Pilar,1,2017-12-15 22:00:00,38,42,NA,NA
Barrio del Pilar,1,2017-12-15 23:00:00,86,5,NA,NA
Barrio del Pilar,1,2017-12-16 00:00:00,82,6,NA,NA
Barrio del Pilar,1,2017-12-16 01:00:00,89,1,NA,NA
Barrio del Pilar,1,2017-12-16 02:00:00,91,1,NA,NA
Barrio del Pilar,1,2017-12-16 03:00:00,91,4,NA,NA
Barrio del Pilar,1,2017-12-16 04:00:00,80,1,NA,NA
Barrio del Pilar,1,2017-12-16 05:00:00,77,1,NA,NA
Barrio del Pilar,1,2017-12-16 06:00:00,65,6,NA,NA
Barrio del Pilar,1,2017-12-16 07:00:00,62,1,NA,NA
Barrio del Pilar,1,2017-12-16 08:00:00,75,1,NA,NA
Barrio del Pilar,1,2017-12-16 09:00:00,82,2,NA,NA
Barrio del Pilar,1,2017-12-16 10:00:00,96,3,NA,NA
Barrio del Pilar,1,2017-12-16 11:00:00,66,21,NA,NA
Barrio del Pilar,1,2017-12-16 12:00:00,32,46,NA,NA
Barrio del Pilar,1,2017-12-16 13:00:00,23,57,NA,NA
Barrio del Pilar,1,2017-12-16 14:00:00,22,60,NA,NA
Barrio del Pilar,1,2017-12-16 15:00:00,18,62,NA,NA
Barrio del Pilar,1,2017-12-16 16:00:00,20,59,NA,NA
Barrio del Pilar,1,2017-12-16 17:00:00,30,48,NA,NA
Barrio del Pilar,1,2017-12-16 18:00:00,46,32,NA,NA
Barrio del Pilar,1,2017-12-16 19:00:00,46,33,NA,NA
Barrio del Pilar,1,2017-12-16 20:00:00,61,20,NA,NA
Barrio del Pilar,1,2017-12-16 21:00:00,49,28,NA,NA
Barrio del Pilar,1,2017-12-16 22:00:00,43,35,NA,NA
Barrio del Pilar,1,2017-12-16 23:00:00,20,56,NA,NA
Barrio del Pilar,1,2017-12-17 00:00:00,14,60,NA,NA
Barrio del Pilar,1,2017-12-17 01:00:00,12,60,NA,NA
Barrio del Pilar,1,2017-12-17 02:00:00,11,61,NA,NA
Barrio del Pilar,1,2017-12-17 03:00:00,26,44,NA,NA
Barrio del Pilar,1,2017-12-17 04:00:00,10,60,NA,NA
Barrio del Pilar,1,2017-12-17 05:00:00,11,58,NA,NA
Barrio del Pilar,1,2017-12-17 06:00:00,18,47,NA,NA
Barrio del Pilar,1,2017-12-17 07:00:00,43,20,NA,NA
Barrio del Pilar,1,2017-12-17 08:00:00,62,6,NA,NA
Barrio del Pilar,1,2017-12-17 09:00:00,59,8,NA,NA
Barrio del Pilar,1,2017-12-17 10:00:00,50,24,NA,NA
Barrio del Pilar,1,2017-12-17 11:00:00,28,46,NA,NA
Barrio del Pilar,1,2017-12-17 12:00:00,32,44,NA,NA
Barrio del Pilar,1,2017-12-17 13:00:00,16,64,NA,NA
Barrio del Pilar,1,2017-12-17 14:00:00,12,68,NA,NA
Barrio del Pilar,1,2017-12-17 15:00:00,12,68,NA,NA
Barrio del Pilar,1,2017-12-17 16:00:00,15,65,NA,NA
Barrio del Pilar,1,2017-12-17 17:00:00,25,54,NA,NA
Barrio del Pilar,1,2017-12-17 18:00:00,40,36,NA,NA
Barrio del Pilar,1,2017-12-17 19:00:00,71,12,NA,NA
Barrio del Pilar,1,2017-12-17 20:00:00,72,11,NA,NA
Barrio del Pilar,1,2017-12-17 21:00:00,79,5,NA,NA
Barrio del Pilar,1,2017-12-17 22:00:00,65,12,NA,NA
Barrio del Pilar,1,2017-12-17 23:00:00,41,31,NA,NA
Barrio del Pilar,1,2017-12-18 00:00:00,44,26,NA,NA
Barrio del Pilar,1,2017-12-18 01:00:00,45,22,NA,NA
Barrio del Pilar,1,2017-12-18 02:00:00,34,29,NA,NA
Barrio del Pilar,1,2017-12-18 03:00:00,19,45,NA,NA
Barrio del Pilar,1,2017-12-18 04:00:00,36,5,NA,NA
Barrio del Pilar,1,2017-12-18 05:00:00,43,1,NA,NA
Barrio del Pilar,1,2017-12-18 06:00:00,54,1,NA,NA
Barrio del Pilar,1,2017-12-18 07:00:00,74,1,NA,NA
Barrio del Pilar,1,2017-12-18 08:00:00,115,1,NA,NA
Barrio del Pilar,1,2017-12-18 09:00:00,154,2,NA,NA
Barrio del Pilar,1,2017-12-18 10:00:00,157,2,NA,NA
Barrio del Pilar,1,2017-12-18 11:00:00,92,6,NA,NA
Barrio del Pilar,1,2017-12-18 12:00:00,83,9,NA,NA
Barrio del Pilar,1,2017-12-18 13:00:00,97,8,NA,NA
Barrio del Pilar,1,2017-12-18 14:00:00,74,21,NA,NA
Barrio del Pilar,1,2017-12-18 15:00:00,59,30,NA,NA
Barrio del Pilar,1,2017-12-18 16:00:00,63,21,NA,NA
Barrio del Pilar,1,2017-12-18 17:00:00,81,8,NA,NA
Barrio del Pilar,1,2017-12-18 18:00:00,95,1,NA,NA
Barrio del Pilar,1,2017-12-18 19:00:00,101,1,NA,NA
Barrio del Pilar,1,2017-12-18 20:00:00,94,1,NA,NA
Barrio del Pilar,1,2017-12-18 21:00:00,109,1,NA,NA
Barrio del Pilar,1,2017-12-18 22:00:00,96,1,NA,NA
Barrio del Pilar,1,2017-12-18 23:00:00,99,1,NA,NA
Barrio del Pilar,1,2017-12-19 00:00:00,88,3,NA,NA
Barrio del Pilar,1,2017-12-19 01:00:00,65,11,NA,NA
Barrio del Pilar,1,2017-12-19 02:00:00,18,44,NA,NA
Barrio del Pilar,1,2017-12-19 03:00:00,22,44,NA,NA
Barrio del Pilar,1,2017-12-19 04:00:00,30,39,NA,NA
Barrio del Pilar,1,2017-12-19 05:00:00,14,66,NA,NA
Barrio del Pilar,1,2017-12-19 06:00:00,38,50,NA,NA
Barrio del Pilar,1,2017-12-19 07:00:00,67,23,NA,NA
Barrio del Pilar,1,2017-12-19 08:00:00,79,13,NA,NA
Barrio del Pilar,1,2017-12-19 09:00:00,81,11,NA,NA
Barrio del Pilar,1,2017-12-19 10:00:00,61,24,NA,NA
Barrio del Pilar,1,2017-12-19 11:00:00,48,32,NA,NA
Barrio del Pilar,1,2017-12-19 12:00:00,55,31,NA,NA
Barrio del Pilar,1,2017-12-19 13:00:00,42,44,NA,NA
Barrio del Pilar,1,2017-12-19 14:00:00,30,58,NA,NA
Barrio del Pilar,1,2017-12-19 15:00:00,33,57,NA,NA
Barrio del Pilar,1,2017-12-19 16:00:00,50,43,NA,NA
Barrio del Pilar,1,2017-12-19 17:00:00,72,22,NA,NA
Barrio del Pilar,1,2017-12-19 18:00:00,154,3,NA,NA
Barrio del Pilar,1,2017-12-19 19:00:00,223,2,NA,NA
Barrio del Pilar,1,2017-12-19 20:00:00,169,2,NA,NA
Barrio del Pilar,1,2017-12-19 21:00:00,144,1,NA,NA
Barrio del Pilar,1,2017-12-19 22:00:00,126,1,NA,NA
Barrio del Pilar,1,2017-12-19 23:00:00,120,1,NA,NA
Barrio del Pilar,1,2017-12-20 00:00:00,119,1,NA,NA
Barrio del Pilar,1,2017-12-20 01:00:00,75,1,NA,NA
Barrio del Pilar,1,2017-12-20 02:00:00,70,1,NA,NA
Barrio del Pilar,1,2017-12-20 03:00:00,64,1,NA,NA
Barrio del Pilar,1,2017-12-20 04:00:00,58,1,NA,NA
Barrio del Pilar,1,2017-12-20 05:00:00,54,1,NA,NA
Barrio del Pilar,1,2017-12-20 06:00:00,57,1,NA,NA
Barrio del Pilar,1,2017-12-20 07:00:00,75,1,NA,NA
Barrio del Pilar,1,2017-12-20 08:00:00,129,1,NA,NA
Barrio del Pilar,1,2017-12-20 09:00:00,176,1,NA,NA
Barrio del Pilar,1,2017-12-20 10:00:00,75,5,NA,NA
Barrio del Pilar,1,2017-12-20 11:00:00,90,4,NA,NA
Barrio del Pilar,1,2017-12-20 12:00:00,98,6,NA,NA
Barrio del Pilar,1,2017-12-20 13:00:00,94,9,NA,NA
Barrio del Pilar,1,2017-12-20 14:00:00,94,10,NA,NA
Barrio del Pilar,1,2017-12-20 15:00:00,111,6,NA,NA
Barrio del Pilar,1,2017-12-20 16:00:00,123,2,NA,NA
Barrio del Pilar,1,2017-12-20 17:00:00,124,1,NA,NA
